TNA reference	Context: subseries title	Context: sub subseries title	scope_content	date_text	first_date	last_date	former_reference_department	note_text	closure_status	closure_type	closure_code	piece_id	cat_level
fo 881/5260X			GENERAL: List of HM Ships &amp; foreign vessels of war in commission &amp; c. (Admiralty) 	April 1886	18860401	18860430			O	N	30	7869050	6
fo 881/5261			EGYPT &amp; TURKEY: Corres. Sir Drummond Wolff's Mission. Part 1 	1885	18850101	18851231		Bound: Egypt 21.	O	N	30	4527721	6
fo 881/5262			SIAM: Corres. Boundary between Perak and Siam 	1885	18850101	18851231		Bound: Siam 4.	O	N	30	4532571	6
fo 881/5263			GERMANY: Report. Cost of Administration in Germany. Salaries of Officials, &amp;c. (Mr. Rennell Rodd) 	May 8, 1886	18860508	18860508		Bound: Germany 1.	O	N	30	4529999	6
fo 881/5264			GERMANY: Report. Proceedings in Prussian Landtag. (Mr. Corbett) 	Jan. 30, 1886	18860130	18860130		Bound: Germany 1.	O	N	30	4530000	6
fo 881/5264X			RUSSIA: Report. Russian Pacific Provinces. Maps. (W.O.) 	May 1, 1886	18860501	18860501		Bound: Russia 27.	O	N	30	4532368	6
fo 881/5265			JAPAN: Order in Council. Whether in the Order in Council of March 1865 reference is made to the 'Tycoon of Russia' - it applies to the 'Mikado of Japan' (London Gazette 14 May 1869) 	13 May 1869	18690513	18690513			O	N	30	4530607	6
fo 881/5265X			EGYPT: Report. Irrigation, and Ship Canal between Alexandria and Cairo. Maps. (John Fowler). Missing at transfer 	Jan 1875	18750101	18750131		Bound: Egypt 42	O	N	30	4527720	6
fo 881/5266			GENERAL: Memo. Assistance to British Commercial interests abroad. (Mr. C. M. Kennedy) 	1885-1886	18850101	18861231		Bound: General 89.	O	N	30	4529249	6
fo 881/5267			VENEZUELA: Memo. British and Venezuelan Guiana. Boundary. (Mr. H. Taylor) 	Nov. 26, 1857	18571126	18571126		Bound: Mema.	O	N	30	4535149	6
fo 881/5268			UNITED STATES: Memo. Fisheries. Seizures for obtaining Bait, &amp;c., and Supplies. (Mr. J. H. G. Bergne) 	June 3, 1886	18860603	18860603		Bound: Mema.	O	N	30	4534841	6
fo 881/5268X			EQUATOR: O. in C. Extradition. (L.G., July 2, 1886) 	June 26, 1886	18860626	18860626			O	N	30	4528018	6
fo 881/5269			SPAIN &amp; SULOO ISLANDS: Corres. Mr. E. W. Streeter's Claim against Sultan of Sulu for destruction of house in Island of Siassi, Sulu Archipelago 	1885-1886	18850101	18861231		Bound: Borneo 4.	O	N	30	4532866	6
fo 881/5269X			AFRICA: Charter. National African Company. (L.G., July 13, 1886) 	July 10, 1886	18860710	18860710		Bound: Africa 19.	O	N	30	4524389	6
fo 881/5270			ARGENTINE REPUBLIC: Report. Welsh Colony at Chupat. (Capt. Kennedy) 	May 12 1886	18860512	18860512		Bound: Argentine 2.	O	N	30	4525391	6
fo 881/5270X			AFRICA: Petition. Of National African Company for Charter, and Draft Charter 	1886	18860101	18861231			O	N	30	4524387	6
fo 881/5271			GERMANY &amp; ZANZIBAR: Further Corres. Germany and Zanzibar. Part 4 	Jan to Mar 1886	18860101	18860331		Bound: Zanzibar 7.	O	N	30	4530001	6
fo 881/5272			ITALY: Report. Deaf-mute Children in Italy. (Mr. Beauclerk) 	Nov. 9, 1885	18851109	18851109		Bound: Italy 3.	O	N	30	4530501	6
fo 881/5273			GENERAL &amp; SWITZERLAND: Memo. Copyright. Berne Convention. Memo. by Mr. Jenkyns, with Marginal Notes by Mr. Bergne 	1886	18860101	18861231		Bound: General 18.	O	N	30	4529247	6
fo 881/5273X			CHINA &#38; FRANCE: Reports, &#38;c. French Operations in Tongking and Annam. Part 11. (W.O). Missing at transfer  	1886 June 9	18860609	18860609		Bound: China 20.	O	N	30	4526548	6
fo 881/5273Z			GENERAL &#38; SWITZERLAND: Corres. International Copyright Conferences at Berne. Missing at transfer 	1883-1885	18830101	18851231		Bound: General 18	O	N	30	4529248	6
fo 881/5274			TURKEY: Further Corres. South-Eastern Europe. Part 87 	--n. 1886	18860101	18861231		Bound: Turkey 35.	O	N	30	4533899	6
fo 881/5274X			ASIA &amp; RUSSIA: Historical Sketch. Affairs in Turkestan, &amp;c. Extension of Russian Power in Central Asia, &amp;c. Map. (W.O.) 	1884	18840101	18841231			O	N	30	4525484	6
fo 881/5275			ROUMANIA: Memo. Commercial Relations with Roumania. (Sir W. White) 	June 12, 1886	18860612	18860612		Bound: Mema.	O	N	30	4532172	6
fo 881/5276			EGYPT: Memo. Khedivial Claims. Egyptian Civil List, &amp;c. (Sir J. Pauncefote) 	May 14, 1886	18860514	18860514		Bound: Mema.	O	N	30	4527722	6
fo 881/5276X			TURKEY: Report. Naval and Military Preparations in Balkan Peninsula. (Capt. Hare.) (W.O.). Missing at transfer. See <extref href=&#34http://discovery.nationalarchives.gov.uk/SearchUI/details?Uri=C3659073&#34>FO 881/5200X</extref> 	Feb 1886	18860201	18860228			O	N	30	4533898	6
fo 881/5277			GENERAL: Memo. Business in Western Department. (Sir G. Dallas and Mr. C. B. Robertson) 	June 23, 1885	18850623	18850623			O	N	30	4529250	6
fo 881/5278			GENERAL: Memo. Business in Western Department. (Mr. H. Hervey) 	Feb. 9, 1886	18860209	18860209			O	N	30	4529251	6
fo 881/5279			TURKEY: Further Corres. South-Eastern Europe. Part 88 	--b. 1886	18860101	18861231		Bound: Turkey 35.	O	N	30	4533900	6
fo 881/5280			HAYTI [HAITI]: Further Corres. Mrs. Maunder's Claim 	1883-1885	18830101	18851231		Bound: Hayti 1.	O	N	30	4530357	6
fo 881/5281			PERSIA: Report. Persian Army, 1885-1886. (Mr. Herbert) 	June 7, 1886	18860607	18860607		Bound: Persia 6.	O	N	30	4531621	6
fo 881/5282			EGYPT: Short Memo. Liability of H.M. Government for Expenses of the Egyptian Army in assisting H.M. Forces in Defence of Egypt. (Mr. T. H. Sanderson.) 	Feb. 16, 1886	18860216	18860216		See No. 5255	O	N	30	4527723	6
fo 881/5282X			GUATEMALA &amp; MEXICO: Agreement, &amp;c. Mexico and Guatemala. Boundaries 	1882-1883	18820101	18831231		Bound: Guatemala 3.	O	N	30	4530293	6
fo 881/5283			VENEZUELA: Further Corres. Claims 	1885	18850101	18851231		Bound: Venezuela 7.	O	N	30	4535169	6
fo 881/5284			CONGO FREE STATE &amp; GENERAL:  Memo. African Department. State of Business 	July 28 1886	18860728	18860728		Bound: Mema.	O	N	30	4527146	6
fo 881/5285			GENERAL: Memo. Questions in Treaty Department. (Mr. J. H. G. Bergne) 	July 31, 1886	18860731	18860731			O	N	30	4529252	6
fo 881/5286			GENERAL: Memo. Business in Commercial Department. (Mr. J. W. Warburton) 	July 30, 1886	18860730	18860730			O	N	30	4529253	6
fo 881/5286X			RUSSIA: Not decipherable. Missing at transfer 	29 May 1886	18860529	18860529			O	N	30	7869186	6
fo 881/5287			GENERAL: Memo. Questions in American Department. (Mr. H. C. Jervoise) 	July 25, 1886	18860725	18860725			O	N	30	4529254	6
fo 881/5287X			UNITED STATES: Mr Victor Drummond's report on extraction of sugar. Missing at transfer 	5 July 1886	18860705	18860705			O	N	30	7869198	6
fo 881/5288			GENERAL: Memo. Business in Western Department. (Sir G. Dallas) 	July 27, 1886	18860727	18860727			O	N	30	4529255	6
fo 881/5288X			BULGARIA: Not decipherable. Missing at transfer  	1886	18860101	18861231			O	N	30	7869200	6
fo 881/5289			UNITED STATES: Further Corres. Termination of Fishery Articles of Treaty of Washington 	1885	18850101	18851231		Bound: America 24.	O	N	30	4534842	6
fo 881/5289X			ITALY: Not decipherable. Missing at transfer 	1885	18850101	18851231			O	N	30	7869201	6
fo 881/5290			FRANCE: Memo. Cost of Administration in France. Salaries of Officials. (Mr. de Bunsen) 	April 20, 1886	18860420	18860420		Bound: France 19.	O	N	30	4528344	6
fo 881/5290X			SPAIN: Report on the trade of the Canary Islands. Missing at transfer 	1885	18850101	18851231			O	N	30	7869202	6
fo 881/5291			MEXICO: Memo. Boundaries. Mexico and British Honduras. (Sir E. Hertslet) 	Jan 30 1886	18860130	18860130		Bound: Mema.	O	N	30	4530908	6
fo 881/5291X			PORTUGAL: Trade Report. Missing at transfer 	1885	18850101	18851231		See Register of Reports on Trade	O	N	30	7869228	6
fo 881/5292			GUATEMALA: Memo. Guatemala Road. (Sir E. Hertslet) 	June 2 1886	18860602	18860602		Bound: Mema.	O	N	30	4530294	6
fo 881/5292X			MOROCCO: Report on Trade of Tangiers. Missing at transfer 	1885	18850101	18851231			O	N	30	7869238	6
fo 881/5293			SWEDEN AND NORWAY: Corres. Political Relations between Sweden and Norway 	1884-1886	18840101	18861231		Bound: Sweden 1.	O	N	30	4532952	6
fo 881/5293X			GENERAL: Memo. Questions in Eastern Department. (Mr. T. H. Sanderson). Missing at transfer 	1707-1850	17070101	18501231		Bound: General 35	O	N	30	7871009	6
fo 881/5294			GENERAL: Memo. Questions in Eastern Department. (Mr. T. H. Sanderson) 	July 30 1886	18860730	18860730		Bound: Mema. Copy.	O	N	30	4529256	6
fo 881/5294X			Not decipherable. Missing at transfer 		0	0			O	N	30	7871010	6
fo 881/5295			SIAM: Report. Mr. Satow's Journey to Chiengmai. (Mr. W. J. Archer) 	April 3 1886	18860403	18860403		Bound: Siam 3.	O	N	30	4532574	6
fo 881/5295X			NETHERLANDS: Trade Report. Missing at transfer 	1886	18860101	18861231			O	N	30	7871040	6
fo 881/5296			SIAM: Draft. O. in C. Consular Jurisdiction. Missing at transfer 	1886	18860101	18861231		Bound: Siam 3.	O	N	30	4532575	6
fo 881/5296X			TURKEY: Trade Report. Missing at transfer 	1885	18850101	18851231			O	N	30	7871041	6
fo 881/5297			CHINA &amp; COREA &amp; JAPAN: Draft. O. in C. Consular Jurisdiction, &amp;c. 	1886	18860101	18861231		Bound: China 21. Bound: Corea 1.	O	N	30	4526549	6
fo 881/5297X			PORTUGAL: Not decipherable. Missing at transfer 		0	0			O	N	30	7871152	6
fo 881/5298			HAYTI [HAITI]: Corres. Imprisonment of Mr. F. B. Coles in Hayti on a charge of Fraud 	1886	18860101	18861231		Bound: Hayti 2.	O	N	30	4530360	6
fo 881/5298X			SPAIN: Trade of Cuba. Missing at transfer 	1885	18850101	18851231			O	N	30	7871840	6
fo 881/5299			HAYTI [HAITI]: Corres. and Mema. Haytian Complaints against Consul Hunt and Vice-Consul McGuffie. (Mr. R. P. Maxwell) 	1884-1886	18840101	18861231		Bound: Mema.	O	N	30	4530358	6
fo 881/5299X			FRANCE: Correspondence in report for the year 1885 on trade of Tunis. Annual levies 1880's No. 11. Missing at transfer 	1885	18850101	18851231			O	N	30	7871841	6
fo 881/5300			HAYTI [HAITI]: Memo., &#38;c. Claim of Messrs. Savage and Messrs. White arising out of Disturbances at Port-au-Prince 	1883-1886	18830101	18861231		Bound: Mema.	O	N	30	4530361	6
fo 881/5300X			Missing at transfer  						O	N	30	7871866	6
fo 881/5301			HAYTI [HAITI]: Memo., &#38;c. Mr. J. M. Savage's Claim for loss of contents of boxes stored with M. Duchatellier. Port-au-Prince Disturbances 	1882-1886	18820101	18861231		Bound: Mema.	O	N	30	4530362	6
fo 881/5301X			CHINA: Trade report. Missing at transfer  	1885	18850101	18851231			O	N	30	7871868	6
fo 881/5302			FRANCE: Laws. Establishment of Penalties against Spies 	1886	18860101	18861231		Bound: France 4.	O	N	30	4528343	6
fo 881/5302X			CHINA: Report by Acting Consul General Alabaster on the trade of Shanghai for the year 1885. Missing at transfer  	14 May 1886	18860514	18860514			O	N	30	7871869	6
fo 881/5303			AFRICA &amp; GERMANY: Corres. Fine on people of Victoria, Ambas Bay, by German Governor of Cameroons. Conduct of Germans at Cameroons 	1886	18860101	18861231		Bound: Africa 21.	O	N	30	4524390	6
fo 881/5303X			PACIFIC ISLANDS: Trade of Tonga during 1884 (Vice Consul Symonds). Missing at transfer 	1886	18860101	18861231			O	N	30	7871917	6
fo 881/5304			EGYPT: Memo. Red Sea and Somali Coast Italians at Massowah. Mr. H. Smith's Mission to Abyssinia. Massacre of Italians at Harrar. (Mr. E. Barrington) 	Aug. 6, 1886	18860806	18860806		Bound: Abyssinia 6	O	N	30	4527724	6
fo 881/5304X			AUSTRIA-HUNGARY: Report for the year 1885 on the commerce of Austria-Hungary. Missing at transfer  	1885	18850101	18851231			O	N	30	7872252	6
fo 881/5305			PACIFIC ISLANDS: Corres. Navigators' Islands 	1865-1876	18650101	18761231		Bound: Pacific 5. With Nos 5305X & 5305Z	O	N	30	4531379	6
fo 881/5305X			ASIA &amp; PERSIA: Memo. Undefined Frontiers between Persia, Afghanistan, and Russia. (Major G. Napier) 	Jan 10 1882	18820110	18820110		Bound: Asia 8. With Nos 5305 & 5305Z.	O	N	30	4525461	6
fo 881/5305Z			CHINA &amp; COREA &amp; JAPAN: CHINA: O. in C. Consular Jurisdiction. Exercise in the case of Foreigners, &amp;c. (L.G., Aug. 6, 1886) 	Aug 3 1886	18860803	18860803		Bound: China 21. Bound: Corea 1. Bound: China. With Nos 5305 & 5305X	O	N	30	4526550	6
fo 881/5306			VENEZUELA: Corres. Boundary between British Guiana and Venezuela. Part 1 	1880 to June 1886	18800101	18860630		Bound: Venezuela 1.	O	N	30	4535176	6
fo 881/5306X			TURKEY: Report by Vice Consul Richardson on proposed harbour improvement. Missing at transfer 	June 26 1886	18860626	18860626			O	N	30	7872253	6
fo 881/5306Z			FRANCE: Report on the publication of official statistics. Missing at transfer 	15 July 1886	18860715	18860715			O	N	30	7872460	6
fo 881/5307			UNITED STATES: Further Corres. Termination of Fishery Articles of Treaty of Washington 	Jan. to June 1886	18860101	18860630		Bound: America 24.	O	N	30	4534843	6
fo 881/5308			GERMANY &amp;  ZANZIBAR: Further Corres. Germany and Zanzibar. Part 5 	April to June 1886	18860401	18860630		Bound: Zanzibar 7.	O	N	30	4530002	6
fo 881/5309			AFRICA: Report. Visit to Cameroons River from Bell Town to Wuri and Budiman. (Vice-Consul H. H. Johnston) 	June 17, 1886	18860617	18860617		Bound: Africa 21.	O	N	30	4524392	6
fo 881/5310			PACIFIC ISLANDS: Further Corres. Pacific Islands. Part 8 	April to June 1886	18860401	18860630		Bound: Pacific 8.	O	N	30	4531381	6
fo 881/5311			VENEZUELA: Memo. British Guiana Boundary. (Sir E. Hertslet) 	Aug. 5, 1886	18860805	18860805		Bound: Mema.	O	N	30	4535182	6
fo 881/5311X			VENEZUELA: Notice. Grants of Land by Venezuela within disputed Territory will not be admitted. (L.G., Oct. 22, 1886) 	Oct. 21, 1886	18861021	18861021		Bound: Venezuela 1.	O	N	30	4535185	6
fo 881/5312			AFRICA: Further Corres. Affairs of River Niger and Adjoining Districts. Part 2 	Jan. to June 1886	18860101	18860630		Bound: Africa 27.	O	N	30	4524395	6
fo 881/5313			ROUMANIA: Memo. Reduction of Roumanian Tariff. (Mr. P. Sanderson) 	Sept. 3, 1886	18860903	18860903		Bound: Mema.	O	N	30	4532173	6
fo 881/5314			CHINA &amp; FRANCE: Further Corres. Proceedings of the French in Annam and Tonquin. Part 4 	April to Dec 1885	18850401	18851231		Bound: China 22.	O	N	30	4526551	6
fo 881/5314X			RUSSIA: Report. Russian Army. (Col. F. Chenevix-Trench). Missing at transfer 	1886	18860101	18861231		Bound: Russia 10.	O	N	30	4532370	6
fo 881/5315			DENMARK: Desp. German Policy in S.E. Europe. Alarm of Danish Government 	Sept. 16, 1886	18860916	18860916		Bound: Denmark 4.	O	N	30	4527340	6
fo 881/5316			TURKEY: Further Corres. South-Eastern Europe. Part 89 	Mar 1886	18860301	18860331		Bound: Turkey 35.	O	N	30	4533901	6
fo 881/5316X			AFRICA: Corres. Treaty with King Ja Ja. Missing at transfer. See <ref title=&#34FO-c881-p5871&#34 href=&#34FO-c881-p5871&#34>FO 881/5871</ref> and <extref href=&#34http://discovery.nationalarchives.gov.uk/SearchUI/details?Uri=C250344&#34>FO 403/86</extref> 	1885-1886	18850101	18861231		Bound: Africa 21.	O	N	30	4524393	6
fo 881/5317			DENMARK: Desp. German Policy in S.E. Europe. Alarm of Danish Government. Conversation with M. Vidal. Affairs of Bulgaria. (Sir E. Monson) 	Sept. 8, 1886	18860908	18860908		Bound: Denmark 4.	O	N	30	4527341	6
fo 881/5317X			ASIA &amp; RUSSIA: Report. Military Situation in Transcaspia. Supplement, No. 1. (Capt. Wolfe Murray.) (I.O.) 	Aug 16 1886	18860816	18860816		Bound: Russia 16.	O	N	30	4525485	6
fo 881/5317Z			FRANCE: Report. The French in Senegambia and on the Niger. (Major W. S. Cooke.) Part 1. (W.O.) 	July 1, 1886	18860701	18860701		Bound: Africa 28.	O	N	30	4528345	6
fo 881/5318			TURKEY: Further Corres. Varna and Rustchuk Railway Co. Part 2 	1884-1885	18840101	18851231		Bound: Turkey 51.	O	N	30	4533910	6
fo 881/5319			PORTUGAL &amp; SPAIN: Further Corres. Commercial Negotiations. Great Britain, Spain, and Portugal 	1885-1886	18850101	18861231		Bound: Spain 8.	O	N	30	4531994	6
fo 881/5320			ASIA &amp; RUSSIA: Further Corres. Affairs of Asia 	Jan to Mar 1886	18860101	18860331		Bound: Russia 9.	O	N	30	4525486	6
fo 881/5320X			EGYPT: Report. Movements of Dervishes in Soudan. (W.O.) 	Jan. to Mar. 1886	18860101	18860331		Bound: Egypt 13.	O	N	30	4527725	6
fo 881/5321			MEXICO: Further Corres. Renewal of Diplomatic Relations with Mexico 	1885	18850101	18851231		Bound: Mexico 3.	O	N	30	4530909	6
fo 881/5321X			ASIA &amp; RUSSIA: Telegrams. Affairs of Burma. (Sir R. Hart and Mr. J. D. Campbell) 	Nov and Dec 1885	18851101	18851231		Bound: India 1.	O	N	30	4525487	6
fo 881/5322			EGYPT: Further Corres. Affairs of Egypt. Part 20 	Jan. to June 1886	18860101	18860630		Bound: Egypt 14.	O	N	30	4527727	6
fo 881/5323			RUSSIA: Corres. Port of Batoum 	1886	18860101	18861231		Bound: Russia 10.	O	N	30	4532369	6
fo 881/5324			AFRICA: Desp. Visit to Angoni Land, South-West of Lake Nyasa. (Consul Hawes) 	July 7, 1886	18860707	18860707		Bound: Africa 31.	O	N	30	4524394	6
fo 881/5325			TURKEY: Further Corres. Revision of Commercial Treaty 	1885	18850101	18851231		Bound: Turkey 33.	O	N	30	4533911	6
fo 881/5326			EGYPT: Further Corres. Finances 	Jan. to Mar. 1886	18860101	18860331		Bound: Egypt 8.	O	N	30	4527726	6
fo 881/5327			EGYPT: Further Corres. Finances 	April to June 1886	18860401	18860630		Bound: Egypt 8.	O	N	30	4527728	6
fo 881/5327X			ASIA: Corres. Affairs of Upper Burma. (I.O.). Bound: India 1. Missing at transfer 	1880-1885	18800101	18851231			O	N	30	4525488	6
fo 881/5328			EGYPT: Further Corres. Quarantine in Egypt and Egyptian Boards of Health 	1884-1885	18840101	18851231		Bound: Egypt 11.	O	N	30	4527729	6
fo 881/5329			COLOMBIA &amp; NICARAGUA &amp; UNITED STATES: Further Corres. Canal across Isthmus of Panam�. Part 5 	1885	18850101	18851231		Bound: Colombia 1.	O	N	30	4527106	6
fo 881/5330			TURKEY: Corres. Rights of British Subjects to participate in Coasting Trade of Turkish Empire 	1883-1885	18830101	18851231		Bound: Turkey 58.	O	N	30	4533912	6
fo 881/5331			EGYPT: Further Corres. Red Sea and Somali Coast 	Jan. to June 1886	18860101	18860630		Bound: Egypt 6.	O	N	30	4527730	6
fo 881/5332			MOROCCO: Corres. Commercial Negotiations. Part 1 	1878-1885	18780101	18851231		Bound: Morocco 4.	O	N	30	4530977	6
fo 881/5333			VENEZUELA: Corres. Commercial Treaty. Part 1. Missing at transfer  	1825-1886	18250101	18861231		Bound: Venezuela 3.	O	N	30	4535183	6
fo 881/5334			TUNIS: Corres. Delimitation of Esparto Grass Concessions 	1886	18860101	18861231		Bound: Tunis 2.	O	N	30	4533054	6
fo 881/5335			SPAIN: Memo. Customs Duties in Cuba and Porto Rico. (Mr. H. Farnall) 	Sept 18 1886	18860918	18860918		Bound: Mema.	O	N	30	4532867	6
fo 881/5336			NETHERLANDS: Treaties. Native Princes in Eastern Archipelago 	1883-1885	18830101	18851231		Bound: Netherlands 1.	O	N	30	4531217	6
fo 881/5337			EGYPT &amp; PERSIA: Corres. Lighthouses in Red Sea and Persian Gulf 	1881-1886	18810101	18861231		Bound: Egypt 9.	O	N	30	4527731	6
fo 881/5338			GENERAL: Memo. Employment of English Language by British Ministers. (Sir E. Hertslet) 	May 2, 1881	18810502	18810502		Bound: Mema.	O	N	30	4529259	6
fo 881/5339			PERSIA &amp; TURKEY: Memo. Relations with Tribes in vicinity of Aden and on South Coast of Arabia. Proposals of Government of India. (Mr. F. L. Bertie) 	Oct 2 1886	18861002	18861002		Bound: Mema.	O	N	30	4531622	6
fo 881/5340			UNITED STATES: Memo. Right of British Colonial Vessels to fish for Seals in Behring Sea. (Sir E. Hertslet) 	Oct. 19, 1886	18861019	18861019			O	N	30	4534851	6
fo 881/5340X			GERMANY: O. in C. Copyright 	Sept. 24, 1886	18860924	18860924		Bound: General 18.	O	N	30	4530003	6
fo 881/5341			PACIFIC ISLANDS: Further Corres. Pacific Islands. Part 9 	July to Sept. 1886	18860701	18860930		Bound: Pacific 8.	O	N	30	4531382	6
fo 881/5342			TURKEY: Further Corres. Tigris and Euphrates Navigation 	1885	18850101	18851231		Bound: Turkey 60.	O	N	30	4533913	6
fo 881/5343			EGYPT: Memo. Position of Egyptian Finance, and Claims of the Egyptian Government on account of Military Expenditure. (Sir T. H. Sanderson) 	Oct. 30, 1886	18861030	18861030		Bound: Mema.	O	N	30	4527732	6
fo 881/5344			TURKEY: Memo. Events in Bulgaria. (Mr. F. L. Bertie) 	1886 Nov 1	18861101	18861101		Bound: Turkey 61.	O	N	30	4533914	6
fo 881/5345			FRANCE: Memo. Channel Fisheries. Arrangements with France. (Mr. C. M. Kennedy) 	Oct. 16, 1886	18861016	18861016		Bound: Mema.	O	N	30	4528346	6
