TNA reference	Context: subseries title	Context: sub subseries title	scope_content	date_text	first_date	last_date	former_reference_department	note_text	closure_status	closure_type	closure_code	piece_id	cat_level
wo 97/3/76	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES DAUBNEY   Born LONG SUTTON, Lincolnshire  Served in 2nd Life Guards  Discharged aged 36  	1799-1813	1.7990101E7	1.8131231E7			O	N	30.0	-3876003.0	7.0
wo 97/3/77	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM DAVENPORT   Born HUNGERFORD, Berkshire  Served in 1st Life Guards  Discharged aged 35  	1808-1814	1.8080101E7	1.8141231E7			O	N	30.0	-3876004.0	7.0
wo 97/3/78	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN DAVEY   Born LAUNCESTER, Cornwall  Served in 1st Life Guards  Discharged aged 25  	1818-1825	1.8180101E7	1.8251231E7			O	N	30.0	-3876005.0	7.0
wo 97/3/79	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  MICHAEL DAVID   Born KILMOOR, Armagh  Served in Royal Horse Guards  Discharged aged 42  	1793-1817	1.7930101E7	1.8171231E7			O	N	30.0	-3876006.0	7.0
wo 97/3/80	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  DAVID DAVIES   Born LLANGAN, Carmarthenshire  Served in Royal Horse Guards  Discharged aged 28  	1831-1838	1.8310101E7	1.8381231E7			O	N	30.0	-3876007.0	7.0
wo 97/3/81	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  RICHARD DAVIES   Born POLSWORTH, Warwickshire  Served in 1st Life Guards  Discharged aged 43  	1827-1853	1.8270101E7	1.8531231E7			O	N	30.0	-3876008.0	7.0
wo 97/3/82	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  RICHARD DAVIES   Born SHREWSBURY, Shropshire  Served in Royal Horse Guards  Discharged aged 33  	1815-1825	1.8150101E7	1.8251231E7			O	N	30.0	-3876009.0	7.0
wo 97/3/83	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM DAWKINS   Born LOUGHBOROUGH, Leicestershire  Served in 2nd Life Guards  Discharged aged 37  	1798-1814	1.7980101E7	1.8141231E7			O	N	30.0	-3876010.0	7.0
wo 97/3/84	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES DAWSEY   Born DURHAM, Durham  Served in 2nd Life Guards  Discharged aged 47  	1826-1853	1.8260101E7	1.8531231E7			O	N	30.0	-3876011.0	7.0
wo 97/3/85	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  MARK DAWSON   Born BARTON, Yorkshire  Served in 2nd Life Guards  Discharged aged 44  	1819-1843	1.8190101E7	1.8431231E7			O	N	30.0	-3876012.0	7.0
wo 97/3/86	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ROBERT DAWSON   Born ALDBOROUGH, Yorkshire  Served in 2nd Life Guards  Discharged aged 43  	1803-1829	1.8030101E7	1.8291231E7			O	N	30.0	-3876013.0	7.0
wo 97/3/87	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ROBERT DAWSON   Born HEPTONSTALL, Yorkshire  Served in 1st Life Guards  Discharged aged 43  	1812-1838	1.8120101E7	1.8381231E7			O	N	30.0	-3876014.0	7.0
wo 97/3/88	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  SAMUEL DAWSON   Born MACCLESFIELD, Derbyshire  Served in 2nd Life Guards  Discharged aged 37  	1804-1821	1.8040101E7	1.8211231E7			O	N	30.0	-3876015.0	7.0
wo 97/3/89	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  AARON DEAN   Born RAVENFIELD, Yorkshire  Served in 2nd Life Guards  Discharged aged 45  	1813-1837	1.8130101E7	1.8371231E7			O	N	30.0	-3876016.0	7.0
wo 97/3/90	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM DEARDEN   Born MANCHESTER, Lancashire  Served in Royal Horse Guards  Discharged aged 29  	1806-1817	1.8060101E7	1.8171231E7			O	N	30.0	-3876017.0	7.0
wo 97/3/91	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM HENRY DEBNEY   Born ST LUKE, London and Middlesex  Served in 1st Life Guards  Discharged aged 22  	1823-1827	1.8230101E7	1.8271231E7			O	N	30.0	-3876018.0	7.0
wo 97/3/92	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES DEE   Born FETHERD, Tipperary  Served in 2nd Life Guards  Discharged aged 35  	1808-1818	1.8080101E7	1.8181231E7			O	N	30.0	-3876019.0	7.0
wo 97/3/93	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS DELANEY   Born ROSCOMMON, Roscommon  Served in 1st Life Guards  Discharged aged 32  	1818-1818	1.8180101E7	1.8181231E7			O	N	30.0	-3876020.0	7.0
wo 97/3/94	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM DENNIS   Born SEAGRAVE, Leicestershire  Served in Royal Horse Guards  Discharged aged 42  	1796-1818	1.7960101E7	1.8181231E7			O	N	30.0	-3876021.0	7.0
wo 97/3/95	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN DENNISON   Born GUISLEY, Yorkshire  Served in 2nd Life Guards  Discharged aged 35  	1802-1818	1.8020101E7	1.8181231E7			O	N	30.0	-3876022.0	7.0
wo 97/3/96	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM DENTON   Born SHEFFIELD, Yorkshire  Served in 2nd Life Guards  Discharged aged 23  	1813-1816	1.8130101E7	1.8161231E7			O	N	30.0	-3876023.0	7.0
wo 97/3/97	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM DENTON   Born BARNSLEY, Yorkshire  Served in 2nd Life Guards  Discharged aged 41  	1812-1835	1.8120101E7	1.8351231E7			O	N	30.0	-3876024.0	7.0
wo 97/3/98	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM DENTRY   Born NUFFIELD, Oxfordshire  Served in 1st Life Guards  Discharged aged 25  	1816-1819	1.8160101E7	1.8191231E7			O	N	30.0	-3876025.0	7.0
wo 97/3/99	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM DENSNAP   Born ATTERCLIFFE, Yorkshire  Served in 2nd Life Guards; Royal Artillery  Discharged aged 35  	1793-1814	1.7930101E7	1.8141231E7			O	N	30.0	-3876026.0	7.0
wo 97/3/100	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  HENRY DICKENSON   Born HEXHAM, Northumberland  Served in Northumberland Militia; Royal Horse Guards  Discharged aged 38  	1798-1818	1.7980101E7	1.8181231E7			O	N	30.0	-3876027.0	7.0
wo 97/3/101	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ROBERT DICKMAN   Born MOREBATTLE, Roxburghshire  Served in 2nd Life Guards  Discharged aged 43  	1824-1848	1.8240101E7	1.8481231E7			O	N	30.0	-3876028.0	7.0
wo 97/3/102	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  BENJAMIN DENTON   Born [Not Known]  Served in 1st Life Guards  Discharged aged [Not Known]  Years of enlistment and discharge are unknown. Covering dates give a generic date range only.   	1760-1854	1.7600101E7	1.8541231E7			O	N	30.0	-3876029.0	7.0
wo 97/3/103	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOSHIA DILKES   Born LEICESTER, Leicestershire  Served in Royal Horse Guards  Discharged aged 34  	1817-1832	1.8170101E7	1.8321231E7			O	N	30.0	-3876030.0	7.0
wo 97/3/104	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM DINNER   Born BREDNEDGE, Devonshire  Served in 1st Life Guards  Discharged aged 40  	1795-1814	1.7950101E7	1.8141231E7			O	N	30.0	-3876031.0	7.0
wo 97/3/105	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  OWEN DINSDALE   Born HAWS, Yorkshire  Served in 1st Life Guards  Discharged aged 41  	1810-1833	1.8100101E7	1.8331231E7			O	N	30.0	-3876032.0	7.0
wo 97/3/106	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  GILL DIXON   Born TANDRAGGE, Down  Served in 1st Life Guards  Discharged aged 47  	1813-1838	1.8130101E7	1.8381231E7			O	N	30.0	-3876033.0	7.0
wo 97/3/107	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES DIXON   Born ASKRIGG, Yorkshire  Served in 1st Life Guards  Discharged aged 43  	1812-1838	1.8120101E7	1.8381231E7			O	N	30.0	-3876034.0	7.0
wo 97/3/108	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ROBERT DOBING   Born GREAT STANTON, Durham  Served in 2nd Life Guards  Discharged aged 50  	1815-1844	1.8150101E7	1.8441231E7			O	N	30.0	-3876035.0	7.0
wo 97/3/109	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN FREDERICK DOBRITZ   Born ANHALT ZERBST, Anhalt Zerbst  Served in 2nd Life Guards  Discharged aged 48  	1797-1822	1.7970101E7	1.8221231E7			O	N	30.0	-3876036.0	7.0
wo 97/3/110	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS DOBSON   Born PARRINGTON, Yorkshire  Served in 2nd Life Guards  Discharged aged 33  	1815-1827	1.8150101E7	1.8271231E7			O	N	30.0	-3876037.0	7.0
wo 97/3/111	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM DOBSON   Born CHURCH WARRINGTON, Durham  Served in 2nd Life Guards  Discharged aged 38  	1799-1819	1.7990101E7	1.8191231E7			O	N	30.0	-3876038.0	7.0
wo 97/3/112	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS DODD   Born MORTON HEMPSTEAD, Devonshire  Served in 1st Life Guards  Discharged aged 24  	1817-1823	1.8170101E7	1.8231231E7			O	N	30.0	-3876039.0	7.0
wo 97/3/113	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ANDREW DODDS   Born LINLITHGOW, West Lothian  Served in 1st Life Guards  Discharged aged 26  	1829-1835	1.8290101E7	1.8351231E7			O	N	30.0	-3876040.0	7.0
wo 97/3/114	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN DODDS   Born DUNSE, Berwickshire  Served in Royal Horse Guards  Discharged aged 40  	1824-1843	1.8240101E7	1.8431231E7			O	N	30.0	-3876041.0	7.0
wo 97/3/115	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM DODSON   Born BRADFORD, Yorkshire  Served in Royal Horse Guards  Discharged aged 36  	1800-1816	1.8000101E7	1.8161231E7			O	N	30.0	-3876042.0	7.0
wo 97/3/116	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM DOLBY   Born MOLVERAN, Yorkshire  Served in Worcestershire Yeomanry; 1st Life Guards  Discharged aged 34  	1798-1814	1.7980101E7	1.8141231E7			O	N	30.0	-3876043.0	7.0
wo 97/3/117	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  RICHARD WILLIAM DOMING   Born YEARLINGS, Dorset  Served in Royal Horse Guards  Discharged aged 43  	1824-1844	1.8240101E7	1.8441231E7			O	N	30.0	-3876044.0	7.0
wo 97/3/118	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN DOUGHTY   Born HALIFAX, Yorkshire  Served in Royal Horse Guards  Discharged aged 40  	1798-1815	1.7980101E7	1.8151231E7			O	N	30.0	-3876045.0	7.0
wo 97/3/119	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN FERNEY DOWIE   Born WESTCHURCH, Midlothian  Served in 2nd Life Guards  Discharged aged 43  	1822-1846	1.8220101E7	1.8461231E7			O	N	30.0	-3876046.0	7.0
wo 97/3/120	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM DOWNER   Born HARDINGLEY, Sussex  Served in 2nd Life Guards  Discharged aged 29  	1830-1840	1.8300101E7	1.8401231E7			O	N	30.0	-3876047.0	7.0
wo 97/3/121	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS DOWNHAM   Born ST JOHN, London and Middlesex  Served in Sussex Militia; Royal Artillery; Royal Horse Guards  Discharged aged 49  	1778-1818	1.7780101E7	1.8181231E7			O	N	30.0	-3876048.0	7.0
wo 97/3/122	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN MATHEW DOWNING   Born DUBLIN, Dublin  Served in 2nd Life Guards  Discharged aged 25  	1850-1854	1.8500101E7	1.8541231E7			O	N	30.0	-3876049.0	7.0
wo 97/3/123	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  DANIEL DRAKE   Born OBENDEN, Yorkshire  Served in 1st Life Guards  Discharged aged 27  	1843-1852	1.8430101E7	1.8521231E7			O	N	30.0	-3876050.0	7.0
wo 97/3/124	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS DRAKE   Born HALIFAX, Yorkshire  Served in Royal Horse Guards  Discharged aged 45  	1799-1822	1.7990101E7	1.8221231E7			O	N	30.0	-3876051.0	7.0
wo 97/3/125	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN DRAYCOTT   Born BARROW, Leicestershire  Served in Royal Horse Guards  Discharged aged 25  	1815-1818	1.8150101E7	1.8181231E7			O	N	30.0	-3876052.0	7.0
wo 97/3/126	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN HENRY DREAVES   Born HOLSON, Hanover  Served in 2nd Life Guards; 11th Dragoons  Discharged aged 38  	1802-1816	1.8020101E7	1.8161231E7			O	N	30.0	-3876053.0	7.0
wo 97/3/127	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOSEPH DREW   Born ACTON IRON, Gloucestershire  Served in Royal Horse Guards  Discharged aged 33  	1837-1857	1.8370101E7	1.8571231E7			O	N	30.0	-3876054.0	7.0
wo 97/3/128	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM DREW   Born PONTEFRACT, Yorkshire  Served in 2nd Life Guards  Discharged aged 24  	1811-1814	1.8110101E7	1.8141231E7			O	N	30.0	-3876055.0	7.0
wo 97/3/129	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN DRIVER   Born THORNDON, Suffolk  Served in 1st Life Guards  Discharged aged 33  	1811-1822	1.8110101E7	1.8221231E7			O	N	30.0	-3876056.0	7.0
wo 97/3/130	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  MICHAEL DRURY   Born KILMARNOCK, Roscommon  Served in 1st Life Guards  Discharged aged 43  	1810-1832	1.8100101E7	1.8321231E7			O	N	30.0	-3876057.0	7.0
wo 97/3/131	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  CHARLES DRYDEN   Born ST MARYLEBONE, London and Middlesex  Served in 2nd Life Guards  Discharged aged 42  	1822-1846	1.8220101E7	1.8461231E7			O	N	30.0	-3876058.0	7.0
wo 97/3/132	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS DUGGIN   Born SHRAWLEY, Worcestershire  Served in 2nd Life Guards  Discharged aged 23  	1820-1823	1.8200101E7	1.8231231E7			O	N	30.0	-3876059.0	7.0
wo 97/3/133	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN DUKE   Born NEWARK, Nottinghamshire  Served in Royal Horse Guards  Discharged aged 40  	1842-1852	1.8420101E7	1.8521231E7			O	N	30.0	-3876060.0	7.0
wo 97/3/134	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS DUNFORD   Born MITCHAM, Surrey  Served in Royal Horse Guards  Discharged aged 32  	1837-1850	1.8370101E7	1.8501231E7			O	N	30.0	-3876061.0	7.0
wo 97/3/135	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS DUNHAM   Born CHILLFROM, Dorset  Served in 1st Life Guards  Discharged aged 25  	1840-1846	1.8400101E7	1.8461231E7			O	N	30.0	-3876062.0	7.0
wo 97/3/136	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES DUNN   Born BEVERLEY, Yorkshire  Served in 2nd Life Guards  Discharged aged 46  	1826-1854	1.8260101E7	1.8541231E7			O	N	30.0	-3876063.0	7.0
wo 97/3/137	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ROBERT DUNN   Born BOLTON, Cumberland  Served in Royal Horse Guards  Discharged aged 45  	1826-1850	1.8260101E7	1.8501231E7			O	N	30.0	-3876064.0	7.0
wo 97/3/138	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  HENRY DUNNE   Born KILLOUGHY, Offaly  Served in Royal Horse Guards  Discharged aged 45  	1824-1848	1.8240101E7	1.8481231E7			O	N	30.0	-3876065.0	7.0
wo 97/3/139	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  CHARLES DURANCE   Born FRISBY, Leicestershire  Served in Royal Horse Guards  Discharged aged 32  	1842-1853	1.8420101E7	1.8531231E7			O	N	30.0	-3876066.0	7.0
wo 97/3/140	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOSEPH DURANCE   Born FRISBY, Leicestershire  Served in Royal Horse Guards  Discharged aged 21  	1842-1846	1.8420101E7	1.8461231E7			O	N	30.0	-3876067.0	7.0
wo 97/3/141	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES DURIE   Born BARRANEY, Lanarkshire  Served in 2nd Life Guards  Discharged aged 31  	1818-1828	1.8180101E7	1.8281231E7			O	N	30.0	-3876068.0	7.0
wo 97/3/142	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM DYER   Born MORTON IN THE MARSH, Gloucestershire  Served in 2nd Life Guards  Discharged aged 35  	1835-1851	1.8350101E7	1.8511231E7			O	N	30.0	-3876069.0	7.0
wo 97/3/143	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN EADES   Born ALDENHAM, Hertfordshire  Served in Royal Horse Guards  Discharged aged 20  	1822-1823	1.8220101E7	1.8231231E7			O	N	30.0	-3876070.0	7.0
wo 97/3/144	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  EDWARD EAGLES   Born DULLINGHAM, Kent  Served in Royal Horse Guards  Discharged aged 44  	1828-1854	1.8280101E7	1.8541231E7			O	N	30.0	-3876071.0	7.0
